Source;Target;Weight;Type
380;3910;1;Undirected
380;1991;1;Undirected
380;6155;1;Undirected
380;1164;1;Undirected
380;466;1;Undirected
380;4114;1;Undirected
380;3990;1;Undirected
380;1051;1;Undirected
380;1371;1;Undirected
380;2267;1;Undirected
380;733;1;Undirected
380;1951;1;Undirected
380;1510;1;Undirected
380;3560;1;Undirected
380;2473;1;Undirected
380;1706;1;Undirected
380;946;1;Undirected
380;3188;1;Undirected
380;6267;1;Undirected
380;5948;1;Undirected
380;2431;1;Undirected
381;704;1;Undirected
381;803;1;Undirected
381;6020;1;Undirected
381;1381;1;Undirected
381;2822;1;Undirected
381;1735;1;Undirected
381;6535;1;Undirected
381;2152;1;Undirected
381;2860;1;Undirected
381;5581;1;Undirected
381;1070;1;Undirected
381;559;1;Undirected
381;1749;1;Undirected
381;1878;1;Undirected
381;473;1;Undirected
381;5692;1;Undirected
381;2269;1;Undirected
382;2307;1;Undirected
382;1352;1;Undirected
382;4169;1;Undirected
382;458;1;Undirected
382;2062;1;Undirected
382;6418;1;Undirected
382;5011;1;Undirected
382;2774;1;Undirected
382;408;1;Undirected
382;862;1;Undirected
382;3102;1;Undirected
382;417;1;Undirected
382;2721;1;Undirected
382;4514;1;Undirected
382;869;1;Undirected
382;2921;1;Undirected
382;557;1;Undirected
382;882;1;Undirected
382;436;1;Undirected
382;4278;1;Undirected
382;2490;1;Undirected
383;897;1;Undirected
383;3686;1;Undirected
383;5063;1;Undirected
383;4072;1;Undirected
383;4555;1;Undirected
383;6475;1;Undirected
383;4914;1;Undirected
383;4980;1;Undirected
383;1463;1;Undirected
383;5048;1;Undirected
383;4089;1;Undirected
383;3290;1;Undirected
383;3259;1;Undirected
383;5563;1;Undirected
383;5787;1;Undirected
383;1406;1;Undirected
383;3390;1;Undirected
384;448;1;Undirected
384;5122;1;Undirected
384;848;1;Undirected
384;4176;1;Undirected
384;2641;1;Undirected
384;5522;1;Undirected
384;852;1;Undirected
384;1364;1;Undirected
384;4118;1;Undirected
384;5017;1;Undirected
384;3101;1;Undirected
384;5281;1;Undirected
384;3235;1;Undirected
384;1189;1;Undirected
384;2086;1;Undirected
384;3497;1;Undirected
384;1387;1;Undirected
384;877;1;Undirected
384;1136;1;Undirected
384;2994;1;Undirected
384;436;1;Undirected
384;5557;1;Undirected
384;890;1;Undirected
384;6076;1;Undirected
384;1725;1;Undirected
384;2302;1;Undirected
385;2371;1;Undirected
385;846;1;Undirected
385;1935;1;Undirected
385;3797;1;Undirected
385;2969;1;Undirected
385;1054;1;Undirected
385;545;1;Undirected
385;3489;1;Undirected
385;1570;1;Undirected
385;995;1;Undirected
385;1443;1;Undirected
385;6115;1;Undirected
385;1702;1;Undirected
385;2918;1;Undirected
385;2031;1;Undirected
385;2543;1;Undirected
385;754;1;Undirected
385;1333;1;Undirected
385;3318;1;Undirected
385;1084;1;Undirected
386;2433;1;Undirected
386;962;1;Undirected
386;2306;1;Undirected
386;2636;1;Undirected
386;6226;1;Undirected
386;5269;1;Undirected
386;1113;1;Undirected
386;669;1;Undirected
386;3486;1;Undirected
386;1125;1;Undirected
386;5096;1;Undirected
386;873;1;Undirected
386;3945;1;Undirected
386;427;1;Undirected
386;620;1;Undirected
386;5294;1;Undirected
386;3887;1;Undirected
386;5359;1;Undirected
386;3504;1;Undirected
386;4659;1;Undirected
386;1141;1;Undirected
386;1082;1;Undirected
386;4222;1;Undirected
386;831;1;Undirected
387;4770;1;Undirected
387;3427;1;Undirected
387;678;1;Undirected
387;4358;1;Undirected
387;6118;1;Undirected
387;1288;1;Undirected
387;1513;1;Undirected
387;4265;1;Undirected
387;3754;1;Undirected
387;4430;1;Undirected
387;6478;1;Undirected
387;5199;1;Undirected
387;1235;1;Undirected
387;2259;1;Undirected
387;4185;1;Undirected
387;1404;1;Undirected
387;5822;1;Undirected
387;6398;1;Undirected
388;1730;1;Undirected
388;5832;1;Undirected
388;3145;1;Undirected
388;523;1;Undirected
388;4811;1;Undirected
388;3664;1;Undirected
388;5333;1;Undirected
388;4375;1;Undirected
388;5853;1;Undirected
388;798;1;Undirected
388;2206;1;Undirected
388;3944;1;Undirected
388;556;1;Undirected
388;5932;1;Undirected
388;1197;1;Undirected
388;1517;1;Undirected
388;1012;1;Undirected
388;4405;1;Undirected
388;504;1;Undirected
388;6073;1;Undirected
388;4605;1;Undirected
389;5954;1;Undirected
389;1540;1;Undirected
389;1100;1;Undirected
389;2572;1;Undirected
389;974;1;Undirected
389;1678;1;Undirected
389;5842;1;Undirected
389;3350;1;Undirected
389;1432;1;Undirected
389;2008;1;Undirected
389;6495;1;Undirected
389;4897;1;Undirected
389;3492;1;Undirected
389;1450;1;Undirected
389;2667;1;Undirected
389;3502;1;Undirected
389;1266;1;Undirected
389;3767;1;Undirected
389;4922;1;Undirected
389;4156;1;Undirected
390;1478;1;Undirected
390;1351;1;Undirected
390;5770;1;Undirected
390;846;1;Undirected
390;4881;1;Undirected
390;1811;1;Undirected
390;4762;1;Undirected
390;1373;1;Undirected
390;932;1;Undirected
390;677;1;Undirected
390;2087;1;Undirected
390;1320;1;Undirected
390;809;1;Undirected
390;4521;1;Undirected
390;1898;1;Undirected
390;5421;1;Undirected
390;634;1;Undirected
390;3450;1;Undirected
390;827;1;Undirected
390;1788;1;Undirected
391;1378;1;Undirected
391;3778;1;Undirected
391;612;1;Undirected
391;3364;1;Undirected
391;2693;1;Undirected
391;2247;1;Undirected
391;3848;1;Undirected
391;5418;1;Undirected
391;491;1;Undirected
391;2873;1;Undirected
391;731;1;Undirected
392;2114;1;Undirected
392;5893;1;Undirected
392;4171;1;Undirected
392;3408;1;Undirected
392;465;1;Undirected
392;913;1;Undirected
392;2577;1;Undirected
392;2643;1;Undirected
392;2325;1;Undirected
392;1240;1;Undirected
392;3354;1;Undirected
392;3997;1;Undirected
392;5860;1;Undirected
392;2664;1;Undirected
392;5928;1;Undirected
392;1647;1;Undirected
392;2355;1;Undirected
392;4856;1;Undirected
392;1849;1;Undirected
392;4734;1;Undirected
392;1983;1;Undirected
393;5216;1;Undirected
393;546;1;Undirected
393;3913;1;Undirected
393;2859;1;Undirected
393;3371;1;Undirected
393;4012;1;Undirected
393;4462;1;Undirected
393;2608;1;Undirected
393;2774;1;Undirected
393;729;1;Undirected
393;2329;1;Undirected
393;2620;1;Undirected
393;2046;1;Undirected
394;3014;1;Undirected
394;4166;1;Undirected
394;1353;1;Undirected
394;1354;1;Undirected
394;4046;1;Undirected
394;3279;1;Undirected
394;470;1;Undirected
394;1304;1;Undirected
394;1880;1;Undirected
394;4184;1;Undirected
394;412;1;Undirected
394;2718;1;Undirected
394;2340;1;Undirected
394;4075;1;Undirected
394;5676;1;Undirected
394;6390;1;Undirected
394;503;1;Undirected
394;3900;1;Undirected
394;445;1;Undirected
395;802;1;Undirected
395;3842;1;Undirected
395;2564;1;Undirected
395;1032;1;Undirected
395;522;1;Undirected
395;2667;1;Undirected
395;4911;1;Undirected
395;819;1;Undirected
395;1109;1;Undirected
395;2229;1;Undirected
395;2646;1;Undirected
395;3638;1;Undirected
395;6139;1;Undirected
395;1437;1;Undirected
396;706;1;Undirected
396;1602;1;Undirected
396;2436;1;Undirected
396;4292;1;Undirected
396;1221;1;Undirected
396;4617;1;Undirected
396;3659;1;Undirected
396;399;1;Undirected
396;3290;1;Undirected
396;5660;1;Undirected
396;2973;1;Undirected
396;415;1;Undirected
396;1248;1;Undirected
396;5793;1;Undirected
396;3237;1;Undirected
396;1129;1;Undirected
396;1008;1;Undirected
396;4533;1;Undirected
396;4858;1;Undirected
396;444;1;Undirected
397;3872;1;Undirected
397;1539;1;Undirected
397;5833;1;Undirected
397;525;1;Undirected
397;3597;1;Undirected
397;1551;1;Undirected
397;5519;1;Undirected
397;2033;1;Undirected
397;6068;1;Undirected
397;5846;1;Undirected
397;3001;1;Undirected
397;1594;1;Undirected
397;1818;1;Undirected
397;2458;1;Undirected
397;1435;1;Undirected
397;2843;1;Undirected
398;3904;1;Undirected
398;4354;1;Undirected
398;4099;1;Undirected
398;4229;1;Undirected
398;2439;1;Undirected
398;520;1;Undirected
398;2505;1;Undirected
398;2569;1;Undirected
398;1103;1;Undirected
398;2004;1;Undirected
398;4500;1;Undirected
398;728;1;Undirected
398;1624;1;Undirected
398;5018;1;Undirected
398;925;1;Undirected
398;1696;1;Undirected
398;6112;1;Undirected
398;417;1;Undirected
398;2721;1;Undirected
398;2085;1;Undirected
398;1197;1;Undirected
398;2157;1;Undirected
398;3119;1;Undirected
398;4207;1;Undirected
398;2993;1;Undirected
398;3698;1;Undirected
398;3891;1;Undirected
398;1332;1;Undirected
398;1911;1;Undirected
398;2296;1;Undirected
398;2553;1;Undirected
398;3709;1;Undirected
399;2760;1;Undirected
399;4489;1;Undirected
399;458;1;Undirected
399;2190;1;Undirected
399;463;1;Undirected
399;4369;1;Undirected
399;1367;1;Undirected
399;797;1;Undirected
399;415;1;Undirected
399;3743;1;Undirected
399;676;1;Undirected
399;3045;1;Undirected
399;1704;1;Undirected
399;489;1;Undirected
399;4271;1;Undirected
399;1907;1;Undirected
399;1012;1;Undirected
399;5429;1;Undirected
399;2809;1;Undirected
399;506;1;Undirected
399;762;1;Undirected
400;3203;1;Undirected
400;1412;1;Undirected
400;775;1;Undirected
400;584;1;Undirected
400;1546;1;Undirected
400;1994;1;Undirected
400;4751;1;Undirected
400;3091;1;Undirected
400;474;1;Undirected
400;5978;1;Undirected
400;3035;1;Undirected
400;4573;1;Undirected
400;2405;1;Undirected
400;1137;1;Undirected
400;3378;1;Undirected
400;6133;1;Undirected
400;1724;1;Undirected
400;1852;1;Undirected
400;765;1;Undirected
401;514;1;Undirected
401;4738;1;Undirected
401;744;1;Undirected
401;2251;1;Undirected
401;6411;1;Undirected
401;4016;1;Undirected
401;2609;1;Undirected
401;3409;1;Undirected
401;4146;1;Undirected
401;1716;1;Undirected
401;2581;1;Undirected
401;6166;1;Undirected
401;634;1;Undirected
401;637;1;Undirected
401;4894;1;Undirected
401;543;1;Undirected
402;6272;1;Undirected
402;5315;1;Undirected
402;1543;1;Undirected
402;5544;1;Undirected
402;2186;1;Undirected
402;4654;1;Undirected
402;4848;1;Undirected
402;5361;1;Undirected
402;628;1;Undirected
402;5908;1;Undirected
402;3766;1;Undirected
402;1880;1;Undirected
402;4888;1;Undirected
402;1658;1;Undirected
402;3387;1;Undirected
402;4347;1;Undirected
402;1246;1;Undirected
402;5246;1;Undirected
403;1409;1;Undirected
403;5953;1;Undirected
403;1606;1;Undirected
403;1291;1;Undirected
403;1229;1;Undirected
403;3216;1;Undirected
403;1361;1;Undirected
403;2003;1;Undirected
403;4824;1;Undirected
403;6427;1;Undirected
403;4061;1;Undirected
403;2531;1;Undirected
403;3363;1;Undirected
403;2725;1;Undirected
403;2789;1;Undirected
403;1068;1;Undirected
403;2673;1;Undirected
403;3569;1;Undirected
403;4083;1;Undirected
403;2036;1;Undirected
403;4788;1;Undirected
403;507;1;Undirected
404;6145;1;Undirected
404;5445;1;Undirected
404;1096;1;Undirected
404;3979;1;Undirected
404;6091;1;Undirected
404;3419;1;Undirected
404;733;1;Undirected
404;6045;1;Undirected
404;2536;1;Undirected
404;5994;1;Undirected
404;747;1;Undirected
404;1134;1;Undirected
404;6382;1;Undirected
404;1201;1;Undirected
404;4273;1;Undirected
404;1909;1;Undirected
404;3770;1;Undirected
404;2875;1;Undirected
404;765;1;Undirected
405;1792;1;Undirected
405;3654;1;Undirected
405;1799;1;Undirected
405;2835;1;Undirected
405;1177;1;Undirected
405;4570;1;Undirected
405;987;1;Undirected
405;1186;1;Undirected
405;484;1;Undirected
405;1828;1;Undirected
405;1319;1;Undirected
405;1706;1;Undirected
405;1904;1;Undirected
405;3442;1;Undirected
405;5042;1;Undirected
405;2163;1;Undirected
405;6195;1;Undirected
405;1655;1;Undirected
405;3579;1;Undirected
406;2117;1;Undirected
406;3909;1;Undirected
406;5159;1;Undirected
406;968;1;Undirected
406;5514;1;Undirected
406;1292;1;Undirected
406;2870;1;Undirected
406;1783;1;Undirected
406;5911;1;Undirected
406;5656;1;Undirected
406;3897;1;Undirected
406;2429;1;Undirected
407;904;1;Undirected
407;1770;1;Undirected
407;907;1;Undirected
407;1872;1;Undirected
407;4914;1;Undirected
407;2420;1;Undirected
407;2006;1;Undirected
407;5686;1;Undirected
407;1528;1;Undirected
407;5977;1;Undirected
407;2394;1;Undirected
407;476;1;Undirected
407;829;1;Undirected
407;2270;1;Undirected
407;3934;1;Undirected
407;607;1;Undirected
407;2815;1;Undirected
408;1088;1;Undirected
408;5829;1;Undirected
408;5962;1;Undirected
408;657;1;Undirected
408;4250;1;Undirected
408;414;1;Undirected
408;5087;1;Undirected
408;6047;1;Undirected
408;5792;1;Undirected
408;737;1;Undirected
408;3045;1;Undirected
408;2536;1;Undirected
408;4648;1;Undirected
408;875;1;Undirected
408;6509;1;Undirected
408;2674;1;Undirected
408;1780;1;Undirected
408;2677;1;Undirected
408;1590;1;Undirected
408;4091;1;Undirected
408;766;1;Undirected
409;3584;1;Undirected
409;1858;1;Undirected
409;1987;1;Undirected
409;869;1;Undirected
409;1125;1;Undirected
409;2185;1;Undirected
409;6441;1;Undirected
409;812;1;Undirected
409;1772;1;Undirected
409;2124;1;Undirected
409;5303;1;Undirected
409;2744;1;Undirected
409;3420;1;Undirected
409;6524;1;Undirected
409;1150;1;Undirected
409;1855;1;Undirected
410;5443;1;Undirected
410;2437;1;Undirected
410;1158;1;Undirected
410;2694;1;Undirected
410;1230;1;Undirected
410;4110;1;Undirected
410;5518;1;Undirected
410;2322;1;Undirected
410;918;1;Undirected
410;2903;1;Undirected
410;3991;1;Undirected
410;2140;1;Undirected
410;6556;1;Undirected
410;4701;1;Undirected
410;1824;1;Undirected
410;2980;1;Undirected
410;6119;1;Undirected
410;1384;1;Undirected
410;1323;1;Undirected
410;1707;1;Undirected
410;1722;1;Undirected
410;5374;1;Undirected
411;3011;1;Undirected
411;1028;1;Undirected
411;2405;1;Undirected
411;1066;1;Undirected
411;6444;1;Undirected
411;1487;1;Undirected
411;1104;1;Undirected
411;722;1;Undirected
411;1586;1;Undirected
411;3698;1;Undirected
411;5876;1;Undirected
411;863;1;Undirected
412;5315;1;Undirected
412;4516;1;Undirected
412;647;1;Undirected
412;617;1;Undirected
412;906;1;Undirected
412;5898;1;Undirected
412;939;1;Undirected
412;1451;1;Undirected
412;3565;1;Undirected
412;5169;1;Undirected
412;1778;1;Undirected
412;853;1;Undirected
412;2713;1;Undirected
412;1754;1;Undirected
412;2394;1;Undirected
412;1179;1;Undirected
413;481;1;Undirected
413;2049;1;Undirected
413;6023;1;Undirected
413;1480;1;Undirected
413;2824;1;Undirected
413;5704;1;Undirected
413;3625;1;Undirected
413;618;1;Undirected
413;3180;1;Undirected
413;6286;1;Undirected
413;5552;1;Undirected
413;2674;1;Undirected
413;884;1;Undirected
413;3321;1;Undirected
413;6201;1;Undirected
413;2970;1;Undirected
413;3643;1;Undirected
414;674;1;Undirected
414;1672;1;Undirected
414;2152;1;Undirected
414;1193;1;Undirected
414;5225;1;Undirected
414;779;1;Undirected
414;1451;1;Undirected
414;557;1;Undirected
414;2963;1;Undirected
414;821;1;Undirected
414;4151;1;Undirected
414;477;1;Undirected
414;1374;1;Undirected
415;4704;1;Undirected
415;3268;1;Undirected
415;4134;1;Undirected
415;746;1;Undirected
415;684;1;Undirected
415;5772;1;Undirected
415;493;1;Undirected
415;1231;1;Undirected
415;496;1;Undirected
415;1523;1;Undirected
415;3571;1;Undirected
415;1077;1;Undirected
415;857;1;Undirected
415;858;1;Undirected
415;1947;1;Undirected
415;4958;1;Undirected
416;5347;1;Undirected
416;6436;1;Undirected
416;459;1;Undirected
416;971;1;Undirected
416;3563;1;Undirected
416;3180;1;Undirected
416;621;1;Undirected
416;2223;1;Undirected
416;5680;1;Undirected
416;5202;1;Undirected
416;1779;1;Undirected
416;3062;1;Undirected
416;2712;1;Undirected
416;1245;1;Undirected
416;4094;1;Undirected
416;991;1;Undirected
417;3073;1;Undirected
417;4999;1;Undirected
417;4264;1;Undirected
417;5032;1;Undirected
417;5065;1;Undirected
417;682;1;Undirected
417;461;1;Undirected
417;1326;1;Undirected
417;497;1;Undirected
417;2674;1;Undirected
417;2741;1;Undirected
417;2999;1;Undirected
417;1853;1;Undirected
417;3422;1;Undirected
417;863;1;Undirected
417;2079;1;Undirected
418;672;1;Undirected
418;483;1;Undirected
418;1765;1;Undirected
418;3853;1;Undirected
418;3279;1;Undirected
418;5619;1;Undirected
418;3225;1;Undirected
418;635;1;Undirected
418;1277;1;Undirected
418;991;1;Undirected
419;1697;1;Undirected
419;867;1;Undirected
419;5164;1;Undirected
419;2957;1;Undirected
419;5133;1;Undirected
419;1006;1;Undirected
419;2768;1;Undirected
419;3570;1;Undirected
419;5618;1;Undirected
419;6197;1;Undirected
419;792;1;Undirected
419;1371;1;Undirected
419;700;1;Undirected
419;3165;1;Undirected
420;1536;1;Undirected
420;2341;1;Undirected
420;4741;1;Undirected
420;1000;1;Undirected
420;1356;1;Undirected
420;3372;1;Undirected
420;2832;1;Undirected
420;3542;1;Undirected
420;1593;1;Undirected
420;2810;1;Undirected
420;5274;1;Undirected
420;6010;1;Undirected
420;2140;1;Undirected
420;1438;1;Undirected
420;2942;1;Undirected
421;609;1;Undirected
421;1025;1;Undirected
421;3877;1;Undirected
421;5478;1;Undirected
421;6377;1;Undirected
421;2506;1;Undirected
421;1995;1;Undirected
421;1773;1;Undirected
421;2285;1;Undirected
421;6159;1;Undirected
421;3536;1;Undirected
421;529;1;Undirected
421;945;1;Undirected
421;5010;1;Undirected
421;5939;1;Undirected
421;3070;1;Undirected
421;735;1;Undirected
422;1538;1;Undirected
422;4674;1;Undirected
422;1731;1;Undirected
422;3046;1;Undirected
422;712;1;Undirected
422;4491;1;Undirected
422;3407;1;Undirected
422;1329;1;Undirected
422;4561;1;Undirected
422;1429;1;Undirected
422;3509;1;Undirected
422;2141;1;Undirected
422;5502;1;Undirected
423;4419;1;Undirected
423;6212;1;Undirected
423;2469;1;Undirected
423;2791;1;Undirected
423;616;1;Undirected
423;4136;1;Undirected
423;4232;1;Undirected
423;2122;1;Undirected
423;2187;1;Undirected
423;4844;1;Undirected
423;1266;1;Undirected
423;3220;1;Undirected
423;1845;1;Undirected
423;6453;1;Undirected
423;1078;1;Undirected
423;1497;1;Undirected
423;3102;1;Undirected
424;513;1;Undirected
424;1217;1;Undirected
424;3777;1;Undirected
424;1036;1;Undirected
424;592;1;Undirected
424;2129;1;Undirected
424;4694;1;Undirected
424;1560;1;Undirected
424;1689;1;Undirected
424;995;1;Undirected
424;1507;1;Undirected
424;4200;1;Undirected
424;1641;1;Undirected
424;5612;1;Undirected
424;4846;1;Undirected
424;3572;1;Undirected
424;4409;1;Undirected
424;2620;1;Undirected
424;5053;1;Undirected
424;575;1;Undirected
425;1923;1;Undirected
425;4933;1;Undirected
425;6085;1;Undirected
425;6094;1;Undirected
425;2191;1;Undirected
425;5394;1;Undirected
425;6164;1;Undirected
425;2774;1;Undirected
425;1308;1;Undirected
425;5916;1;Undirected
425;3999;1;Undirected
425;928;1;Undirected
425;6498;1;Undirected
425;1574;1;Undirected
425;1575;1;Undirected
425;1001;1;Undirected
425;1961;1;Undirected
425;3310;1;Undirected
425;6447;1;Undirected
425;4084;1;Undirected
425;6077;1;Undirected
426;896;1;Undirected
426;4097;1;Undirected
426;4167;1;Undirected
426;3920;1;Undirected
426;4048;1;Undirected
426;1755;1;Undirected
426;1883;1;Undirected
426;3292;1;Undirected
426;4445;1;Undirected
426;4900;1;Undirected
426;2341;1;Undirected
426;3878;1;Undirected
426;1896;1;Undirected
426;2601;1;Undirected
426;4201;1;Undirected
426;5423;1;Undirected
426;5810;1;Undirected
426;1908;1;Undirected
426;2107;1;Undirected
426;5117;1;Undirected
427;641;1;Undirected
427;1605;1;Undirected
427;3781;1;Undirected
427;2758;1;Undirected
427;6406;1;Undirected
427;5705;1;Undirected
427;651;1;Undirected
427;4689;1;Undirected
427;6354;1;Undirected
427;2525;1;Undirected
427;2081;1;Undirected
427;2275;1;Undirected
427;3369;1;Undirected
427;1322;1;Undirected
427;1072;1;Undirected
427;2931;1;Undirected
427;1528;1;Undirected
427;5689;1;Undirected
427;701;1;Undirected
428;2401;1;Undirected
428;5158;1;Undirected
428;968;1;Undirected
428;617;1;Undirected
428;3242;1;Undirected
428;2926;1;Undirected
428;4846;1;Undirected
428;4016;1;Undirected
428;1076;1;Undirected
428;4564;1;Undirected
428;2389;1;Undirected
428;3062;1;Undirected
428;1591;1;Undirected
428;3577;1;Undirected
428;4028;1;Undirected
428;831;1;Undirected
429;577;1;Undirected
429;1060;1;Undirected
429;6148;1;Undirected
429;775;1;Undirected
429;5352;1;Undirected
429;1577;1;Undirected
429;6155;1;Undirected
429;4622;1;Undirected
429;819;1;Undirected
429;1844;1;Undirected
429;597;1;Undirected
429;1946;1;Undirected
429;2077;1;Undirected
429;5022;1;Undirected
430;834;1;Undirected
430;1413;1;Undirected
430;4421;1;Undirected
430;5190;1;Undirected
430;5446;1;Undirected
430;5836;1;Undirected
430;1236;1;Undirected
430;1430;1;Undirected
430;797;1;Undirected
430;479;1;Undirected
430;481;1;Undirected
430;2020;1;Undirected
430;1513;1;Undirected
430;2602;1;Undirected
430;619;1;Undirected
430;815;1;Undirected
430;3826;1;Undirected
430;506;1;Undirected
430;2367;1;Undirected
431;4610;1;Undirected
431;1059;1;Undirected
431;3715;1;Undirected
431;4228;1;Undirected
431;870;1;Undirected
431;743;1;Undirected
431;3271;1;Undirected
431;778;1;Undirected
431;4586;1;Undirected
431;4618;1;Undirected
431;4076;1;Undirected
431;1581;1;Undirected
431;6353;1;Undirected
431;467;1;Undirected
431;1177;1;Undirected
431;2905;1;Undirected
431;4381;1;Undirected
432;5248;1;Undirected
432;449;1;Undirected
432;2949;1;Undirected
432;6539;1;Undirected
432;5647;1;Undirected
432;1492;1;Undirected
432;2584;1;Undirected
432;2521;1;Undirected
432;3483;1;Undirected
432;799;1;Undirected
432;4068;1;Undirected
432;550;1;Undirected
432;1703;1;Undirected
432;5224;1;Undirected
432;3370;1;Undirected
432;3115;1;Undirected
432;2030;1;Undirected
432;3511;1;Undirected
432;441;1;Undirected
433;3205;1;Undirected
433;3973;1;Undirected
433;5609;1;Undirected
433;5068;1;Undirected
433;2349;1;Undirected
433;2839;1;Undirected
433;1560;1;Undirected
433;4856;1;Undirected
433;1241;1;Undirected
433;666;1;Undirected
433;1722;1;Undirected
433;5690;1;Undirected
433;5276;1;Undirected
433;990;1;Undirected
433;959;1;Undirected
434;2502;1;Undirected
434;2185;1;Undirected
434;1293;1;Undirected
434;1999;1;Undirected
434;5263;1;Undirected
434;528;1;Undirected
434;4181;1;Undirected
434;2070;1;Undirected
434;1437;1;Undirected
434;2207;1;Undirected
434;544;1;Undirected
434;1060;1;Undirected
434;997;1;Undirected
434;2346;1;Undirected
434;2605;1;Undirected
434;1072;1;Undirected
434;1714;1;Undirected
434;1464;1;Undirected
434;4602;1;Undirected
435;5895;1;Undirected
435;970;1;Undirected
435;2251;1;Undirected
435;1358;1;Undirected
435;2351;1;Undirected
435;6353;1;Undirected
435;947;1;Undirected
435;661;1;Undirected
435;4309;1;Undirected
435;535;1;Undirected
435;791;1;Undirected
435;3639;1;Undirected
435;698;1;Undirected
435;6554;1;Undirected
435;2751;1;Undirected
436;5025;1;Undirected
436;4451;1;Undirected
436;1252;1;Undirected
436;5988;1;Undirected
436;805;1;Undirected
436;1805;1;Undirected
436;471;1;Undirected
436;1079;1;Undirected
436;1946;1;Undirected
437;1986;1;Undirected
437;2818;1;Undirected
437;4098;1;Undirected
437;2116;1;Undirected
437;1739;1;Undirected
437;595;1;Undirected
437;5524;1;Undirected
437;1813;1;Undirected
437;1563;1;Undirected
437;670;1;Undirected
437;6302;1;Undirected
437;1311;1;Undirected
437;3105;1;Undirected
437;3428;1;Undirected
437;4519;1;Undirected
437;1449;1;Undirected
437;2290;1;Undirected
437;2424;1;Undirected
437;5501;1;Undirected
437;511;1;Undirected
438;453;1;Undirected
438;6409;1;Undirected
438;4306;1;Undirected
438;980;1;Undirected
438;1236;1;Undirected
438;725;1;Undirected
438;5077;1;Undirected
438;3739;1;Undirected
438;5021;1;Undirected
438;1697;1;Undirected
438;546;1;Undirected
438;997;1;Undirected
438;4966;1;Undirected
438;3815;1;Undirected
438;6570;1;Undirected
438;2095;1;Undirected
438;2032;1;Undirected
438;1778;1;Undirected
438;6264;1;Undirected
438;3770;1;Undirected
439;2631;1;Undirected
439;5324;1;Undirected
439;909;1;Undirected
439;3730;1;Undirected
439;4563;1;Undirected
439;1364;1;Undirected
439;2644;1;Undirected
439;3289;1;Undirected
439;5529;1;Undirected
439;1371;1;Undirected
439;6238;1;Undirected
439;5543;1;Undirected
439;1001;1;Undirected
439;5354;1;Undirected
439;686;1;Undirected
439;2543;1;Undirected
439;1328;1;Undirected
439;3504;1;Undirected
439;1522;1;Undirected
439;5235;1;Undirected
440;2176;1;Undirected
440;6274;1;Undirected
440;520;1;Undirected
440;3019;1;Undirected
440;719;1;Undirected
440;2585;1;Undirected
440;1757;1;Undirected
440;671;1;Undirected
440;5345;1;Undirected
440;2786;1;Undirected
440;2026;1;Undirected
440;2794;1;Undirected
440;619;1;Undirected
440;4078;1;Undirected
440;1776;1;Undirected
440;498;1;Undirected
440;5684;1;Undirected
440;5622;1;Undirected
440;3255;1;Undirected
440;569;1;Undirected
440;2745;1;Undirected
440;4734;1;Undirected
440;6334;1;Undirected
441;4320;1;Undirected
441;834;1;Undirected
441;648;1;Undirected
441;4427;1;Undirected
441;749;1;Undirected
441;3085;1;Undirected
441;3726;1;Undirected
441;2479;1;Undirected
441;1013;1;Undirected
441;1336;1;Undirected
441;4602;1;Undirected
441;2587;1;Undirected
441;2525;1;Undirected
441;2686;1;Undirected
441;4062;1;Undirected
441;1375;1;Undirected
441;2559;1;Undirected
441;5727;1;Undirected
442;1444;1;Undirected
442;3140;1;Undirected
442;1674;1;Undirected
442;1037;1;Undirected
442;2157;1;Undirected
442;4558;1;Undirected
442;1775;1;Undirected
442;5551;1;Undirected
442;3953;1;Undirected
442;4882;1;Undirected
442;2867;1;Undirected
442;918;1;Undirected
442;1174;1;Undirected
442;3353;1;Undirected
442;1246;1;Undirected
442;2142;1;Undirected
443;2309;1;Undirected
443;1871;1;Undirected
443;3924;1;Undirected
443;918;1;Undirected
443;6170;1;Undirected
443;995;1;Undirected
443;4835;1;Undirected
443;2790;1;Undirected
443;5480;1;Undirected
443;2537;1;Undirected
443;1389;1;Undirected
443;1965;1;Undirected
443;5933;1;Undirected
443;2287;1;Undirected
443;2608;1;Undirected
443;1777;1;Undirected
443;692;1;Undirected
443;4598;1;Undirected
443;699;1;Undirected
444;4865;1;Undirected
444;1410;1;Undirected
444;452;1;Undirected
444;3012;1;Undirected
444;6218;1;Undirected
444;5135;1;Undirected
444;853;1;Undirected
444;2711;1;Undirected
444;5849;1;Undirected
444;6043;1;Undirected
444;806;1;Undirected
444;1514;1;Undirected
444;6256;1;Undirected
444;6452;1;Undirected
444;1397;1;Undirected
444;631;1;Undirected
444;1207;1;Undirected
444;3064;1;Undirected
444;2489;1;Undirected
444;2749;1;Undirected
444;2942;1;Undirected
445;6336;1;Undirected
445;2054;1;Undirected
445;2182;1;Undirected
445;3334;1;Undirected
445;1098;1;Undirected
445;6219;1;Undirected
445;1548;1;Undirected
445;4876;1;Undirected
445;4365;1;Undirected
445;4495;1;Undirected
445;5583;1;Undirected
445;4949;1;Undirected
445;2010;1;Undirected
445;923;1;Undirected
445;1888;1;Undirected
445;1569;1;Undirected
445;1761;1;Undirected
445;5220;1;Undirected
445;3321;1;Undirected
